,movie_id,title,overview,budget,revenue,popularity,release_date,poster_url
,32909,Mulan: Rise of a Warrior,"When barbarian hordes threaten her homeland, the brave and cunning Mulan disguises herself as a male soldier to swell the ranks in her aging father's stead. The warrior's remarkable courage drives her through powerful battle scenes and brutal wartime strategy. Mulan loses dear friends to the enemy's blade as she rises to become one of her country's most valuable leaders — but can she win the war before her secret is exposed?",12.0,13.380561,1.8287,,https://image.tmdb.org/t/p/original/16xLpJ7zJI2R8rAMSHCTFtV2VFw.jpg
,613377,30 Days Max,"Rayane is a scared and clumsy young cop who is constantly mocked by other cops. The day his doctor wrongly tells him that he has only thirty days to live, he understands that this is his last chance to become a hero within his police station and impress his colleague Stéphanie. The eternal fearful man then turns into a real hothead who will take all the risks to catch a big drug lord...",13.0,11.208529,1.8284,,https://image.tmdb.org/t/p/original/okepE7ytt7bWyFdD77Et273sAtt.jpg
,339927,Kevin Hart: What Now?,"Comedian Kevin Hart performs in front of a crowd of 50,000 people at Philadelphia's outdoor venue, Lincoln Financial Field.",9.9,23.6,1.8275,,https://image.tmdb.org/t/p/original/lFg4tx0jAYkgrcm1bPBlM0FbQvH.jpg
,92182,Silent House,"Sarah returns with her father and uncle to fix up the family's longtime summerhouse after it was violated by squatters in the off-season. As they work in the dark, Sarah begins to hear sounds from within the walls of the boarded-up building. Although she barely remembers the place, Sarah senses the past may still haunt the home.",2.0,13.101672,1.8246,,https://image.tmdb.org/t/p/original/mbkvYlx1scovMi80rOOkNBvgU11.jpg
,127560,The Railway Man,"A victim from World War II's ""Death Railway"" sets out to find those responsible for his torture. A true story.",18.0,24.174885,1.8237,,https://image.tmdb.org/t/p/original/yuADLCxGCA5rFWk2QDXvX5plBrD.jpg
,405882,Don't Kill It,Demon hunter Jebediah Huntley teams up with an FBI agent to battle a supernatural force in the southern state of Mississippi.,3.5,0.008196,1.8231,,https://image.tmdb.org/t/p/original/iQey3UeqU4uQzr82GQJ1pZMwe40.jpg
,16409,Last Chance Harvey,"In London for his daughter's wedding, a struggling jingle-writer, Harvey Shine, misses his plane to New York, and thus loses his job. While drowning his sorrows in the airport pub, Harvey meets Kate, a British government worker stuck in an endless cycle of work, phone calls from her mother, and blind dates. A connection forms between the unhappy pair, who soon find themselves falling in love.",5.0,32.6,1.8217,,https://image.tmdb.org/t/p/original/er7IVSXCIxZt3RBOXqddePlRYua.jpg
,43931,My Soul to Take,"On the day the Riverton Ripper vanished without a trace, seven children were born. Today, they're all turning 16... and turning up dead.",25.0,21.500813,1.8211,,https://image.tmdb.org/t/p/original/3dOFUWCue0ovlGpUhuEDmOikTPk.jpg
,97512,The Courier,A shady FBI agent recruits a courier to deliver a mysterious package to a vengeful master criminal who has recently resurfaced with a diabolical plan.,15.5,0.058387,1.82,,https://image.tmdb.org/t/p/original/ie2CLC0GC9mHL4rS8ADpX8uINIg.jpg
,158426,Collision,Deceit and betrayal rise to the surface after newlyweds survive a deadly car accident in the Moroccan desert.,7.7,0.467282,1.819,,https://image.tmdb.org/t/p/original/uI1mZlDzEWm8vLEyB6zV2un0x25.jpg
,500006,Utøya: July 22,A teenage girl fights for survival and to locate her young sister during the 2011 terrorist attack at a political summer camp on the Norwegian island of Utøya.,22.0,3.738618,1.8187,,https://image.tmdb.org/t/p/original/bpa91Opnvl4XxUCycyNGvhwRWqC.jpg
,15152,"OSS 117: Cairo, Nest of Spies","Set in 1955, French secret agent Hubert Bonisseur de La Bath/OSS 117 is sent to Cairo to investigate the disappearance of his best friend and fellow spy Jack Jefferson, only to stumble into a web of international intrigue.",15.2,23.055884,1.8181,,https://image.tmdb.org/t/p/original/dDVHVZVEbTV4JsB8ZjdXNmMK7rA.jpg
,67911,Bucky Larson: Born to Be a Star,A kid from the Midwest moves out to Hollywood in order to follow in his parents footsteps -- and become a porn star.,10.0,2.5,1.8173,,https://image.tmdb.org/t/p/original/avCsg52549PHT5nVXIW7c3BEZ7b.jpg
,6687,TransSiberian,A TransSiberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.,15.0,5.92641,1.8154,,https://image.tmdb.org/t/p/original/dhTOda5CLp9tEdDzQZiqBTdv5lR.jpg
,848685,The Beasts,"Antoine and Olga, a French couple, have been living in a small village in Galicia for a long time. They practice eco-responsible agriculture and restore abandoned houses to facilitate repopulation. Everything should be idyllic except for their opposition to a wind turbine project that creates a serious conflict with their neighbors. The tension will rise to the point of irreparability.",3.9,10.238603,1.8152,,https://image.tmdb.org/t/p/original/ytWMRYLlusyzMFFjyuFRY1liteR.jpg
,398177,Just Getting Started,"Duke Diver is living the high life as the freewheeling manager of a luxurious resort in Palm Springs, Calif. He soon faces competition from Leo, a former military man who likes the same woman that Duke is interested in. When Diver's past suddenly catches up with him, he must put aside his differences and reluctantly team up with Leo to stop whoever is trying to kill him.",22.0,6.069605,1.8134,,https://image.tmdb.org/t/p/original/vtfYt7vi0cdzRCD7iUMTg3PPSoi.jpg
,84336,Shadow Dancer,"In 1990s Belfast, a woman is forced to betray all she believes in for the sake of her son.",6.3,1.777709,1.811,,https://image.tmdb.org/t/p/original/ihkceEMJK4XtHXgw97ggsrE3ExP.jpg
,512263,Honey Boy,"The story of a child star attempting to mend his relationship with his law-breaking, alcohol-abusing father over the course of a decade, loosely based on Shia LaBeouf’s life.",3.5,3.400977,1.8109,,https://image.tmdb.org/t/p/original/3BZ2rBn31kWER45ZMj7OTe9keMm.jpg
,29963,Bright Star,"In 1818, high-spirited young Fanny Brawne finds herself increasingly intrigued by the handsome but aloof poet John Keats, who lives next door to her family friends the Dilkes. After reading a book of his poetry, she finds herself even more drawn to the taciturn Keats. Although he agrees to teach her about poetry, Keats cannot act on his reciprocated feelings for Fanny, since as a struggling poet he has no money to support a wife.",10.0,14.374652,1.8109,,https://image.tmdb.org/t/p/original/csN6y4nq2kaBiegHaGw0DGp4plf.jpg
,101669,Mother's Day,Crazed members of a sadistic family return to their childhood home to terrorize the new owners.,11.0,0.863,1.8058,,https://image.tmdb.org/t/p/original/wjKmtce2WFoOyoiYGVx0nUSzGxT.jpg
,883502,Fortress: Sniper's Eye,"Weeks after the deadly assault on Fortress Camp, Robert makes a daring rescue to save Sasha, the widow of his old nemesis Balzary. But back in the camp's command bunker, it appears Sasha may have devious plans of her own. As a new attack breaks out, Robert is confronted with a familiar face he thought he'd never see again…",22.0,0.069075,1.8032,,https://image.tmdb.org/t/p/original/61J34xHVVdQHbJ4MSCWQo4e727v.jpg
,17532,S. Darko,"Seven years after the events of the first film, Samantha Darko finds herself stranded in a small desert town after her car breaks down where she is plagued by bizarre visions telling of the universe's end. As a result, she must face her own demons, and in doing so, save the world and herself.",4.0,4.1,1.8028,,https://image.tmdb.org/t/p/original/djuhoG2GizTa9SLi2LBuCPAt6N7.jpg
,1852,World Trade Center,"Two police officers struggle to survive when they become trapped beneath the rubble of the World Trade Center on September 11, 2001.",65.0,163.2,1.8005,,https://image.tmdb.org/t/p/original/bfTiVc8kxq8uRXeblV3Ct35APGu.jpg
,258216,Nymphomaniac: Vol. I,"A man named Seligman finds a fainted wounded woman in an alley and he brings her home. She tells him that her name is Joe and that she is nymphomaniac. Joe tells her life and sexual experiences with hundreds of men since she was a young teenager while Seligman tells about his hobbies, such as fly fishing, reading about Fibonacci numbers or listening to organ music.",2.35,13.545832,1.8,,https://image.tmdb.org/t/p/original/piikL8vRh3s1ysHGTIqaZpdjfNU.jpg
,41109,Don 2,"Having conquered the Asian underworld, crime boss Don sets in motion a plan that will give him dominion over Europe.",11.0,2.9,1.7943,,https://image.tmdb.org/t/p/original/2gBM8c36HIwn4vc2UuMeliqiCKY.jpg
,110402,Hard to Be a God,"A group of scientists is sent to the planet Arkanar to help the local civilization, which is in the Medieval phase of its own history, to find the right path to progress. Their task is a difficult one: they cannot interfere violently and in no case can they kill. The scientist Rumata tries to save the local intellectuals from their punishment and cannot avoid taking a position.",7.0,1.310673,1.7932,,https://image.tmdb.org/t/p/original/lmqx4l6JVKwtAe7CCoyzwTVcOpy.jpg
,49010,Hobo with a Shotgun,"A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail.",3.0,0.748453,1.7926,,https://image.tmdb.org/t/p/original/xxMaO7VoN2BnZit79PedVHnTjcO.jpg
,810389,The Visitor from the Future,"In a devastated future, the apocalypse threatens the Earth. The last hope lies with a man capable of time travel. His mission: to return to the past and change the course of events. But the time police hunts him down in every era. A race against time begins for the Visitor from the Future...",4.5,1.946816,1.7879,,https://image.tmdb.org/t/p/original/bsMIi4W3MvLChEUk8tiiHffyhQm.jpg
,477462,The Twin,"Every parent's worst nightmare is just the beginning for Rachel's ordeal as in the aftermath of a tragic accident, she and her husband Anthony decide to move to the other side of the world to focus on their surviving twin son Elliot.  What begins as a time of healing and isolation in the Finnish countryside turns into a desperate battle for the very soul of their son as an entity claiming to be his dead twin brother takes over Elliot — setting Rachel on a diabolical journey to unravel the horrible truth about her twin son.",2.62,0.492,1.7862,,https://image.tmdb.org/t/p/original/uUUSkKQEptTHjYejxzaT5TVkiAG.jpg
,377587,Meet the Blacks,"As Carl Black gets the opportunity to move his family out of Chicago in hope of a better life, their arrival in Beverly Hills is timed with that city's annual purge, where all crime is legal for twelve hours.",0.9,9.097072,1.7847,,https://image.tmdb.org/t/p/original/4pemUf5lKEzgxGebxxMVKL5NHSW.jpg
,44009,Another Year,"During a year, a very content couple approaching retirement are visited by friends and family less happy with their lives.",8.0,18.124262,1.7835,,https://image.tmdb.org/t/p/original/zrkQcAatfBox5x9KZjaYGnKoqu6.jpg
,13059,The Signal,"A horror film told in three parts, from three perspectives, in which a mysterious transmission that turns people into killers invades every cell phone, radio, and television.",0.05,0.249905,1.7835,,https://image.tmdb.org/t/p/original/qRs8osQJZLItwQER2bzuuK9A0sp.jpg
,253450,The Assassin,"9th century China. Ten year old general’s daughter Nie Yinniang is abducted by a nun who initiates her into the martial arts, transforming her into an exceptional assassin charged with eliminating cruel and corrupt local governors. One day, having failed in a task, she is sent back by her mistress to the land of her birth, with orders to kill the man to whom she was promised – a cousin who now leads the largest military region in North China. After 13 years of exile, the young woman must confront her parents, her memories and her long-repressed feelings.",15.0,11.991669,1.7834,,https://image.tmdb.org/t/p/original/10RcGMfzg2lIW1aLcR4ILfNbHK2.jpg
,466411,Speed Kills,Speedboat racing champion and multimillionaire Ben Aronoff leads a double life that lands him in trouble with the law and drug lords.,15.0,0.005812,1.7827,,https://image.tmdb.org/t/p/original/f4p18CwxidvznZYMA6m4qv5FCvp.jpg
,211067,The Sacrament,"Two journalists set out to document their friend's journey to reunite with his estranged sister. They track her to an undisclosed location where they are welcomed into the remote world of ""Eden Parish,"" a self-sustained rural utopia composed of nearly two hundred members and overseen by a mysterious leader known only as ""Father."" It quickly becomes evident to the newcomers that this paradise may not be as it seems. Eden Parish harbors a twisted secret. What started as just another documentary shoot soon becomes a fight for survival.",4.0,0.009221,1.7826,,https://image.tmdb.org/t/p/original/thdioQOYqqusDUfT6trgwMIoNaQ.jpg
